parcel_data\Wake_Property_2000_12,ACCOUNT,,ADDR1,,,AREA,,,,,,BTYR,,,,,,,,DEEDED_ACR,,,,,,,,,,geometry,,LAND_CLASS,,,,,,,,,,OWNER1,OWNER2,,,PERIMETER,PIN,,PLAN_JURIS,,,PROPERTY_D,,,,,,,,,,,,,,,,,SUMMARY_UN,,,,,,,,TYPE_AND_U,,,,,UNITS,,VCSNUM,WAKEPARC_1,WAKEPARCEL,,,ZONING
parcel_data\Wake_Property_2005_12,,ACTIVITY,ADDR1,ADDR2,ADDR3,,,BILLCLASS,,,BLDG_VAL,,CALC_AREA,CITY,,DEED_ACRES,DEED_BOOK,DEED_DATE,DEED_PAGE,,,,DESIGNSTYL,ETJ,EXEMPTDESC,EXEMPTSTAT,FIREDIST,,FUNCTION,geometry,HEATEDAREA,LAND_CLASS,LAND_VAL,,,MAP_NAME,OBJECTID,,,,OWNER,,,OWNERSHIP,,,,PIN_NUM,,,PROPDESC,,REID,SALE_DATE,SHAPE_Area,,,SHAPE_Leng,SITE,,,STMISC,STNAME,STNUM,STPRE,STRUCTURE,STSUF,STYPE,,TOTSALPRIC,TOTSTRUCTS,TOTUNITS,,TOWNSHIP,,,,TYPE_USE,,,,UNITS,UTILITIES,,,,YEAR_BUILT,,ZONING
parcel_data\Wake_Property_2010_12,,ACTIVITY,ADDR1,ADDR2,ADDR3,,,BILLCLASS,,BILLINGDEC,BLDG_VAL,,CALC_AREA,CITY,CITYDECODE,DEED_ACRES,DEED_BOOK,DEED_DATE,DEED_PAGE,,DESIGNDEC,,DESIGNSTYL,,EXEMPTDESC,EXEMPTSTAT,FIREDIST,FULLSTNAME,FUNCTION,geometry,HEATEDAREA,LAND_CLASS,LAND_VAL,,LANDDECODE,MAP_NAME,,,OLDPARNUM,,OWNER,,,OWNERSHIP,,,,PIN_NUM,,PLANJURIS,PROPDESC,,REID,SALE_DATE,,SHAPE_AREA,SHAPE_LEN,,SITE,,SITEADDRES,STMISC,STNAME,STNUM,STPRE,STRUCTURE,STSUF,STYPE,,TOTSALPRIC,TOTSTRUCTS,TOTUNITS,TOTVALASSD,TOWNSHIP,,TWNSHPDEC,,,TYPEANDUSE,,TYPEUSEDEC,UNITS,,,,,YEAR_BUILT,ZIPNUM,
parcel_data\Wake_Property_2015_12,,ACTIVITY,ADDR1,ADDR2,ADDR3,,BILCLDECOD,BILLCLASS,,,BLDG_VAL,,CALC_AREA,CITY,CITYDECODE,DEED_ACRES,DEED_BOOK,DEED_DATE,DEED_PAGE,,,DESIGNDECO,DESIGNSTYL,,EXEMPTDESC,EXEMPTSTAT,FIREDIST,FULLSTNAME,FUNCTION,geometry,HEATEDAREA,LAND_CLASS,LAND_VAL,,LANDDECODE,MAP_NAME,,OLDPARCNUM,,,OWNER,,,OWNERSHIP,PARCEL_PK,,,PIN_NUM,PLAN_JURIS,,PROPDESC,,REID,SALE_DATE,,SHAPE_AREA,SHAPE_LEN,,SITE,SITEADDR,,STMISC,STNAME,STNUM,STPRE,STRUCTURE,STSUF,STYPE,,TOTSALPRIC,TOTSTRUCTS,TOTUNITS,TOTVALASSD,TOWNSHIP,TWNSHPCODE,,,,TYPEANDUSE,TYPEDECODE,,UNITS,,,,,YEAR_BUILT,ZIPNUM,
parcel_data\Wake_Property_2020_12,,ACTIVITY,ADDR1,ADDR2,ADDR3,,,BILLCLASS,BILLCLDECO,,BLDG_VAL,,CALC_AREA,CITY,CITYDECODE,DEED_ACRES,DEED_BOOK,DEED_DATE,DEED_PAGE,,,DESIGNDECO,DESIGNSTYL,,EXEMPTDESC,EXEMPTSTAT,FIREDIST,FULLSTNAME,FUNCTION,geometry,HEATEDAREA,LAND_CLASS,LAND_VAL,LANDCODE,LANDDECODE,MAP_NAME,,,,OLDPRCNUM,OWNER,,,OWNERSHIP,PARCEL_PK,,,PIN_NUM,PLAN_JURIS,,PROPDESC,,REID,SALE_DATE,,SHAPE_AREA,SHAPE_LEN,,SITE,SITEADDR,,STMISC,STNAME,STNUM,STPRE,STRUCTURE,STSUF,STYPE,,TOTSALPRIC,TOTSTRUCTS,TOTUNITS,TOTVALASSD,TOWNSHIP,TWNSHPCODE,,,,TYPEANDUSE,TYPEDECODE,,UNITS,,,,,YEAR_BUILT,ZIPNUM,
